OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,ShipDate,DeliveryDate,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Discount Applied,Unit Cost,Unit Price,OrderDate,Revenue,Revenue before Discount,Season,State
SO - 0001172,Online,WARE-XYS1001,2018-10-04,2018-10-22,2018-10-29,18,5,37,42,8,0.15,809.23,1326.6,2018-03-10,9020.88,10612.8,Spring,New Jersey
SO - 0001173,Distributor,WARE-MKL1006,2018-07-19,2018-10-20,2018-10-22,21,40,347,3,4,0.1,"1,793.39",2525.9,2018-03-10,9093.24,10103.6,Spring,Mississippi
SO - 0001174,Online,WARE-NMK1003,2018-10-04,2018-10-13,2018-10-18,19,3,141,1,4,0.15,564.01,924.6,2018-03-10,3143.64,3698.4,Spring,Oklahoma
SO - 0001175,Distributor,WARE-NMK1003,2018-07-19,2018-10-14,2018-10-18,24,49,128,11,5,0.05,146.33,261.3,2018-03-10,1241.175,1306.5,Spring,Louisiana
SO - 0001176,Online,WARE-XYS1001,2018-07-19,2018-10-29,2018-06-11,12,50,15,8,6,0.1,161.81,234.5,2018-04-10,1266.3,1407.0,Summer,New Jersey
SO - 0001177,Distributor,WARE-PUJ1005,2018-07-19,2018-12-10,2018-10-16,25,35,327,26,8,0.05,"4,273.80",5775.4,2018-04-10,43893.03999999999,46203.2,Summer,Massachusetts
SO - 0001178,Online,WARE-NMK1003,2018-07-19,2018-10-23,2018-10-25,20,35,182,45,6,0.05,"2,812.33",3852.5,2018-04-10,21959.25,23115.0,Summer,New York
SO - 0001179,Online,WARE-NMK1003,2018-07-19,2018-10-10,2018-10-13,18,9,150,30,4,0.05,585.31,1045.2,2018-04-10,3971.7599999999998,4180.8,Summer,Missouri
SO - 0001180,Wholesale,WARE-MKL1006,2018-07-19,2018-12-10,2018-10-13,27,9,342,29,2,0.15,535.87,864.3,2018-04-10,1469.31,1728.6,Summer,North Dakota
SO - 0001181,In-Store,WARE-NMK1003,2018-07-19,2018-10-13,2018-10-23,7,49,93,26,5,0.05,"2,124.30",2559.4,2018-04-10,12157.15,12797.0,Summer,Mississippi
SO - 0001182,In-Store,WARE-UHY1004,2018-07-19,2018-10-29,2018-03-11,9,35,204,14,6,0.1,999.91,1922.9,2018-05-10,10383.660000000002,11537.400000000001,Summer,Nevada
SO - 0001183,In-Store,WARE-XYS1001,2018-07-19,2018-10-25,2018-03-11,6,45,17,40,8,0.075,"2,865.46",3979.8,2018-05-10,29450.520000000004,31838.4,Summer,Maryland
SO - 0001184,In-Store,WARE-PUJ1005,2018-07-19,2018-10-16,2018-10-18,7,7,299,23,6,0.1,706.78,917.9,2018-05-10,4956.66,5507.4,Summer,Ohio
SO - 0001185,In-Store,WARE-NMK1003,2018-10-04,2018-10-10,2018-10-18,8,8,173,24,1,0.075,"1,652.22",3671.6,2018-05-10,3396.23,3671.6,Summer,Wisconsin
SO - 0001186,Online,WARE-NMK1003,2018-07-19,2018-10-17,2018-10-25,14,14,201,35,6,0.2,651.78,1018.4,2018-05-10,4888.32,6110.4,Summer,South Dakota
SO - 0001187,Wholesale,WARE-NMK1003,2018-07-19,2018-10-22,2018-01-11,25,2,139,25,3,0.15,831,1051.9,2018-06-10,2682.3450000000003,3155.7000000000003,Summer,Arkansas
SO - 0001188,Online,WARE-XYS1001,2018-07-19,2018-10-27,2018-06-11,19,17,54,20,4,0.3,789.33,1025.1,2018-06-10,2870.2799999999997,4100.4,Summer,New Jersey
SO - 0001189,Wholesale,WARE-PUJ1005,2018-07-19,2018-10-31,2018-01-11,26,46,270,45,2,0.05,83.55,194.3,2018-06-10,369.17,388.6,Summer,Kansas
SO - 0001190,In-Store,WARE-NBV1002,2018-10-04,2018-11-10,2018-10-20,4,12,81,45,2,0.075,"1,836.87",3993.2,2018-06-10,7387.42,7986.4,Summer,Vermont
SO - 0001191,In-Store,WARE-NBV1002,2018-07-19,2018-10-24,2018-10-27,12,36,78,31,5,0.05,"4,175.78",5567.7,2018-06-10,26446.574999999997,27838.5,Summer,North Dakota
SO - 0001192,In-Store,WARE-NMK1003,2018-10-04,2018-08-10,2018-10-16,1,42,119,3,8,0.05,500.69,1065.3,2018-06-10,8096.279999999999,8522.4,Summer,Kentucky
SO - 0001193,Online,WARE-NMK1003,2018-07-19,2018-10-28,2018-10-31,14,5,156,12,5,0.075,911.2,1072.0,2018-06-10,4958.0,5360.0,Summer,California
SO - 0001194,Wholesale,WARE-PUJ1005,2018-10-04,2018-10-20,2018-10-26,25,41,273,34,1,0.1,154.37,214.4,2018-06-10,192.96,214.4,Summer,Louisiana
SO - 0001195,In-Store,WARE-XYS1001,2018-07-19,2018-04-11,2018-11-14,4,41,44,26,2,0.1,"2,913.90",5112.1,2018-07-10,9201.78,10224.2,Fall,Massachusetts
SO - 0001196,In-Store,WARE-NMK1003,2018-07-19,2018-10-24,2018-10-29,7,11,160,47,7,0.1,615.06,904.5,2018-07-10,5698.35,6331.5,Fall,Montana
SO - 0001197,Wholesale,WARE-PUJ1005,2018-07-19,2018-10-25,2018-03-11,26,6,303,42,4,0.15,"1,952.92",2324.9,2018-07-10,7904.66,9299.6,Fall,Texas
SO - 0001198,In-Store,WARE-UHY1004,2018-10-04,2018-10-21,2018-10-28,11,32,211,33,8,0.075,"3,314.36",3993.2,2018-07-10,29549.68,31945.6,Fall,North Carolina
SO - 0001199,Online,WARE-PUJ1005,2018-07-19,2018-10-25,2018-03-11,12,4,283,6,3,0.15,594.56,1025.1,2018-07-10,2614.0049999999997,3075.2999999999997,Fall,Illinois
SO - 0001200,In-Store,WARE-NMK1003,2018-07-19,2018-10-24,2018-10-26,7,32,108,1,1,0.05,888.42,1306.5,2018-07-10,1241.175,1306.5,Fall,New York
SO - 0001201,In-Store,WARE-XYS1001,2018-07-19,2018-10-28,2018-10-31,12,24,26,39,5,0.1,101.84,254.6,2018-07-10,1145.7,1273.0,Fall,Virginia
SO - 0001202,Online,WARE-UHY1004,2018-07-19,2018-10-25,2018-10-27,20,48,229,7,2,0.05,"1,573.76",1896.1,2018-07-10,3602.5899999999997,3792.2,Fall,California
SO - 0001203,In-Store,WARE-NMK1003,2018-07-19,2018-10-21,2018-10-22,11,10,185,20,3,0.075,571.64,1058.6,2018-08-10,2937.615,3175.7999999999997,Fall,Connecticut
SO - 0001204,Wholesale,WARE-UHY1004,2018-07-19,2018-10-28,2018-04-11,26,15,253,27,1,0.05,"2,130.60",4020.0,2018-08-10,3819.0,4020.0,Fall,Illinois
SO - 0001205,In-Store,WARE-NMK1003,2018-10-04,2018-10-31,2018-04-11,2,31,130,3,5,0.2,861.42,2003.3,2018-08-10,8013.200000000001,10016.5,Fall,Oregon
SO - 0001206,In-Store,WARE-UHY1004,2018-10-04,2018-12-10,2018-10-15,3,13,233,47,6,0.075,"4,029.25",5165.7,2018-08-10,28669.635,30994.199999999997,Fall,California
SO - 0001207,Online,WARE-NBV1002,2018-07-19,2018-10-16,2018-10-22,17,16,59,19,6,0.3,"3,601.92",5145.6,2018-08-10,21611.52,30873.600000000002,Fall,Wyoming
SO - 0001208,Online,WARE-MKL1006,2018-07-19,2018-10-28,2018-06-11,14,5,333,19,4,0.2,"1,277.96",1936.3,2018-08-10,6196.16,7745.2,Fall,North Carolina
SO - 0001209,Wholesale,WARE-NMK1003,2018-07-19,2018-10-30,2018-09-11,26,1,136,31,7,0.075,114.97,174.2,2018-09-10,1127.945,1219.3999999999999,Fall,California
SO - 0001210,Distributor,WARE-PUJ1005,2018-07-19,2018-10-27,2018-05-11,24,48,300,12,1,0.05,"1,071.73",1728.6,2018-09-10,1642.1699999999998,1728.6,Fall,Georgia
SO - 0001211,In-Store,WARE-NBV1002,2018-07-19,2018-12-10,2018-10-19,10,37,61,40,5,0.15,"1,121.58",1809.0,2018-09-10,7688.25,9045.0,Fall,Nebraska
SO - 0001212,In-Store,WARE-NMK1003,2018-07-19,2018-10-16,2018-10-18,5,22,184,27,7,0.075,"2,673.30",3517.5,2018-09-10,22775.8125,24622.5,Fall,Maryland
SO - 0001213,In-Store,WARE-XYS1001,2018-07-19,2018-12-10,2018-10-16,9,23,13,34,5,0.075,"2,154.52",2659.9,2018-09-10,12302.0375,13299.5,Fall,Georgia
SO - 0001214,Online,WARE-PUJ1005,2018-07-19,2018-11-10,2018-10-19,20,24,275,24,3,0.1,"1,716.74",2351.7,2018-09-10,6349.589999999999,7055.099999999999,Fall,Louisiana
SO - 0001215,In-Store,WARE-PUJ1005,2018-07-19,2018-10-23,2018-10-24,1,43,309,39,5,0.075,94.07,180.9,2018-10-10,836.6625,904.5,Winter,New York
SO - 0001216,Distributor,WARE-NMK1003,2018-07-19,2018-07-11,2018-11-13,24,21,109,29,3,0.075,581.83,1118.9,2018-10-10,3104.9475,3356.7000000000003,Winter,Oregon
SO - 0001217,In-Store,WARE-NMK1003,2018-07-19,2018-10-26,2018-03-11,9,36,155,46,3,0.15,"1,185.90",2010.0,2018-10-10,5125.5,6030.0,Winter,Florida
SO - 0001218,Wholesale,WARE-NMK1003,2018-07-19,2018-10-28,2018-01-11,27,19,189,39,5,0.05,795.96,1206.0,2018-10-10,5728.5,6030.0,Winter,Iowa
SO - 0001219,Distributor,WARE-XYS1001,2018-07-19,2018-05-11,2018-06-11,22,20,2,46,1,0.05,130.25,180.9,2018-10-10,171.855,180.9,Winter,North Carolina
SO - 0001220,In-Store,WARE-UHY1004,2018-07-19,2018-10-24,2018-10-26,8,12,245,3,1,0.075,"2,059.58",3886.0,2018-11-10,3594.55,3886.0,Winter,Maryland
SO - 0001221,Online,WARE-MKL1006,2018-07-19,2018-02-11,2018-07-11,13,12,359,10,3,0.075,"4,293.76",6505.7,2018-11-10,18053.3175,19517.1,Winter,Georgia
SO - 0001222,Online,WARE-XYS1001,2018-07-19,2018-10-24,2018-10-25,16,4,35,36,3,0.05,820.48,1051.9,2018-11-10,2997.915,3155.7000000000003,Winter,California
SO - 0001223,In-Store,WARE-PUJ1005,2018-07-19,2018-05-11,2018-06-11,7,40,287,22,4,0.05,524.21,1092.1,2018-11-10,4149.98,4368.4,Winter,Washington
SO - 0001224,In-Store,WARE-XYS1001,2018-07-19,2018-10-17,2018-10-20,10,42,17,47,4,0.15,"1,370.82",2492.4,2018-11-10,8474.16,9969.6,Winter,Oklahoma
SO - 0001225,Distributor,WARE-MKL1006,2018-10-04,2018-05-11,2018-11-15,24,17,355,16,6,0.075,"1,868.50",3892.7,2018-11-10,21604.484999999997,23356.199999999997,Winter,Florida
SO - 0001226,Distributor,WARE-MKL1006,2018-07-19,2018-10-21,2018-10-27,20,21,367,33,7,0.4,"2,079.81",2505.8,2018-12-10,10524.36,17540.600000000002,Winter,New Jersey
SO - 0001227,Wholesale,WARE-UHY1004,2018-07-19,2018-10-28,2018-01-11,27,50,253,43,8,0.1,395.57,824.1,2018-12-10,5933.52,6592.8,Winter,Missouri
SO - 0001228,Distributor,WARE-UHY1004,2018-07-19,2018-10-27,2018-01-11,21,35,253,10,8,0.05,441.66,690.1,2018-12-10,5244.76,5520.8,Winter,California
SO - 0001229,In-Store,WARE-NBV1002,2018-07-19,2018-06-11,2018-12-11,10,25,66,21,5,0.2,"1,206.20",2365.1,2018-12-10,9460.4,11825.5,Winter,Illinois
SO - 0001230,In-Store,WARE-NBV1002,2018-07-19,2018-01-11,2018-06-11,11,42,65,22,8,0.3,460.96,1072.0,2018-12-10,6003.2,8576.0,Winter,Virginia
SO - 0001231,Online,WARE-MKL1006,2018-07-19,2018-10-17,2018-10-18,15,17,355,29,3,0.075,468.73,1065.3,2018-12-10,2956.2075,3195.8999999999996,Winter,Pennsylvania
SO - 0001232,Online,WARE-UHY1004,2018-07-19,2018-10-19,2018-10-29,18,8,256,11,7,0.1,"1,396.55",2586.2,2018-12-10,16293.059999999998,18103.399999999998,Winter,Massachusetts
SO - 0001233,In-Store,WARE-PUJ1005,2018-07-19,2018-10-25,2018-04-11,6,46,325,8,2,0.05,151.62,207.7,2018-10-13,394.62999999999994,415.4,Winter,Oregon
SO - 0001234,Online,WARE-XYS1001,2018-07-19,2018-10-16,2018-10-25,15,26,47,7,5,0.075,"2,283.76",4006.6,2018-10-13,18530.525,20033.0,Winter,New Jersey
SO - 0001235,In-Store,WARE-XYS1001,2018-07-19,2018-10-20,2018-10-24,10,40,56,9,6,0.15,"1,095.85",2331.6,2018-10-13,11891.159999999998,13989.599999999999,Winter,Ohio
SO - 0001236,Distributor,WARE-NMK1003,2018-07-19,2018-10-24,2018-10-30,24,31,100,41,7,0.3,600.86,1018.4,2018-10-13,4990.16,7128.8,Winter,Iowa
SO - 0001237,Online,WARE-XYS1001,2018-07-19,2018-02-11,2018-12-11,19,18,12,20,3,0.2,"4,108.44",5628.0,2018-10-13,13507.2,16884.0,Winter,Maryland
SO - 0001238,Distributor,WARE-NMK1003,2018-07-19,2018-07-11,2018-11-11,24,49,119,8,3,0.2,"1,782.20",2546.0,2018-10-13,6110.400000000001,7638.0,Winter,Florida
SO - 0001239,Online,WARE-MKL1006,2018-07-19,2018-10-24,2018-10-27,14,19,331,10,5,0.075,668.93,857.6,2018-10-13,3966.4,4288.0,Winter,New York
SO - 0001240,In-Store,WARE-NMK1003,2018-07-19,2018-07-11,2018-08-11,8,16,88,43,7,0.075,"1,757.75",3906.1,2018-10-14,25291.9975,27342.7,Winter,Nebraska
SO - 0001241,In-Store,WARE-UHY1004,2018-07-19,2018-03-11,2018-07-11,3,11,258,9,8,0.05,783.9,1005.0,2018-10-14,7638.0,8040.0,Winter,California
SO - 0001242,Distributor,WARE-PUJ1005,2018-07-19,2018-08-11,2018-11-17,24,39,305,25,4,0.05,388.33,844.2,2018-10-14,3207.96,3376.8,Winter,Michigan
SO - 0001243,Distributor,WARE-XYS1001,2018-07-19,2018-10-21,2018-10-25,25,45,32,16,3,0.075,515.9,1031.8,2018-10-14,2863.245,3095.3999999999996,Winter,Texas
SO - 0001244,In-Store,WARE-PUJ1005,2018-07-19,2018-10-17,2018-10-18,6,6,301,1,2,0.05,591.74,924.6,2018-10-15,1756.74,1849.2,Winter,Michigan
SO - 0001245,In-Store,WARE-PUJ1005,2018-07-19,2018-10-22,2018-10-24,7,46,299,34,6,0.075,825.44,1072.0,2018-10-15,5949.6,6432.0,Winter,Massachusetts
SO - 0001246,Wholesale,WARE-NBV1002,2018-07-19,2018-10-22,2018-10-31,26,32,75,28,5,0.15,172.46,261.3,2018-10-15,1110.5249999999999,1306.5,Winter,Indiana
SO - 0001247,Online,WARE-XYS1001,2018-07-19,2018-10-20,2018-10-28,18,45,39,22,4,0.05,894.85,1065.3,2018-10-15,4048.1399999999994,4261.2,Winter,Kansas
SO - 0001248,In-Store,WARE-UHY1004,2018-07-19,2018-06-11,2018-10-11,12,38,229,1,5,0.15,"1,254.24",1929.6,2018-10-15,8200.8,9648.0,Winter,California
SO - 0001249,Online,WARE-XYS1001,2018-07-19,2018-10-31,2018-09-11,18,17,28,43,3,0.1,"3,494.72",5460.5,2018-10-15,14743.35,16381.5,Winter,Virginia
SO - 0001250,Distributor,WARE-UHY1004,2018-07-19,2018-10-26,2018-10-29,24,27,229,33,1,0.05,"1,180.21",1815.7,2018-10-15,1724.915,1815.7,Winter,Pennsylvania
SO - 0001251,Online,WARE-NMK1003,2018-07-19,2018-05-11,2018-07-11,18,42,170,15,6,0.2,387.33,944.7,2018-10-15,4534.56,5668.200000000001,Winter,Virginia
SO - 0001252,In-Store,WARE-MKL1006,2018-10-04,2018-10-31,2018-01-11,3,8,347,12,7,0.05,553.09,850.9,2018-10-15,5658.485,5956.3,Winter,California
SO - 0001253,Online,WARE-NBV1002,2018-07-19,2018-01-11,2018-09-11,15,40,71,46,5,0.075,174.47,207.7,2018-10-15,960.6125000000001,1038.5,Winter,Tennessee
SO - 0001254,Online,WARE-NMK1003,2018-07-19,2018-10-11,2018-12-11,14,22,110,16,5,0.1,823.97,1916.2,2018-10-15,8622.9,9581.0,Winter,Illinois
SO - 0001255,Online,WARE-UHY1004,2018-07-19,2018-12-11,2018-11-13,19,28,223,10,2,0.1,963.59,1889.4,2018-10-16,3400.92,3778.8,Winter,Virginia
SO - 0001256,In-Store,WARE-NMK1003,2018-07-19,2018-10-19,2018-10-24,6,4,91,20,3,0.075,185.72,241.2,2018-10-16,669.3299999999999,723.5999999999999,Winter,Florida
SO - 0001257,Distributor,WARE-NMK1003,2018-07-19,2018-02-11,2018-07-11,24,3,115,12,6,0.075,"4,392.12",6016.6,2018-10-16,33392.130000000005,36099.600000000006,Winter,Florida
SO - 0001258,Distributor,WARE-XYS1001,2018-07-19,2018-01-11,2018-08-11,23,42,35,23,3,0.075,621.76,1072.0,2018-10-16,2974.8,3216.0,Winter,Pennsylvania
SO - 0001259,In-Store,WARE-XYS1001,2018-07-19,2018-06-11,2018-11-15,8,50,2,1,4,0.15,"2,601.48",3825.7,2018-10-16,13007.38,15302.8,Winter,Alaska
SO - 0001260,In-Store,WARE-MKL1006,2018-07-19,2018-09-11,2018-11-15,3,1,352,17,6,0.05,"2,166.78",2814.0,2018-10-17,16039.8,16884.0,Winter,Tennessee
SO - 0001261,In-Store,WARE-PUJ1005,2018-07-19,2018-10-23,2018-10-28,10,33,270,20,8,0.05,"1,807.59",2619.7,2018-10-17,19909.719999999998,20957.6,Winter,Maryland
SO - 0001262,Wholesale,WARE-NMK1003,2018-07-19,2018-10-19,2018-10-24,26,48,157,8,7,0.3,525.88,1118.9,2018-10-17,5482.610000000001,7832.300000000001,Winter,California
SO - 0001263,In-Store,WARE-NMK1003,2018-07-19,2018-10-28,2018-01-11,8,7,169,25,2,0.05,514.56,1072.0,2018-10-17,2036.8,2144.0,Winter,Massachusetts
SO - 0001264,In-Store,WARE-NMK1003,2018-07-19,2018-10-25,2018-10-27,9,20,169,19,2,0.05,"1,617.98",3946.3,2018-10-17,7497.97,7892.6,Winter,Maryland
SO - 0001265,In-Store,WARE-PUJ1005,2018-07-19,2018-01-11,2018-03-11,9,25,315,43,7,0.05,166.43,241.2,2018-10-17,1603.9799999999998,1688.3999999999999,Winter,Washington
SO - 0001266,Online,WARE-NMK1003,2018-07-19,2018-11-11,2018-11-20,19,46,151,14,2,0.05,156.78,241.2,2018-10-18,458.28,482.4,Winter,Michigan
SO - 0001267,Online,WARE-UHY1004,2018-07-19,2018-10-24,2018-10-30,13,9,260,40,8,0.4,854.25,1005.0,2018-10-18,4824.0,8040.0,Winter,Florida
SO - 0001268,Online,WARE-NMK1003,2018-07-19,2018-07-11,2018-11-13,18,42,139,34,1,0.1,178.22,234.5,2018-10-18,211.05,234.5,Winter,Indiana
SO - 0001269,In-Store,WARE-NMK1003,2018-07-19,2018-01-11,2018-11-11,4,33,142,19,4,0.15,741.69,904.5,2018-10-18,3075.2999999999997,3618.0,Winter,North Carolina
SO - 0001270,In-Store,WARE-NMK1003,2018-07-19,2018-10-11,2018-11-20,10,12,88,32,6,0.15,477.58,1085.4,2018-10-18,5535.54,6512.400000000001,Winter,Illinois
SO - 0001271,In-Store,WARE-NBV1002,2018-07-19,2018-10-23,2018-01-11,11,3,84,11,5,0.15,600.86,1018.4,2018-10-18,4328.2,5092.0,Winter,Virginia
SO - 0001272,In-Store,WARE-XYS1001,2018-07-19,2018-10-23,2018-02-11,11,46,26,4,4,0.15,180.3,261.3,2018-10-18,888.42,1045.2,Winter,Ohio
SO - 0001273,Online,WARE-PUJ1005,2018-07-19,2018-11-14,2018-11-23,13,25,291,43,5,0.075,"2,166.78",3939.6,2018-10-18,18220.65,19698.0,Winter,Washington
SO - 0001274,Online,WARE-PUJ1005,2018-07-19,2018-11-14,2018-11-18,15,34,302,23,4,0.075,"3,364.41",6117.1,2018-10-18,22633.270000000004,24468.4,Winter,South Dakota
SO - 0001275,Online,WARE-NMK1003,2018-07-19,2018-07-11,2018-11-16,15,4,122,5,2,0.05,"1,207.34",1775.5,2018-10-18,3373.45,3551.0,Winter,Utah
SO - 0001276,In-Store,WARE-NMK1003,2018-07-19,2018-10-21,2018-10-30,6,1,155,40,2,0.075,683.4,1005.0,2018-10-18,1859.25,2010.0,Winter,Michigan
SO - 0001277,Online,WARE-MKL1006,2018-07-19,2018-11-14,2018-11-19,13,48,365,36,8,0.05,985.24,1159.1,2018-10-19,8809.159999999998,9272.8,Winter,Ohio
SO - 0001278,In-Store,WARE-UHY1004,2018-07-19,2018-10-31,2018-09-11,10,11,257,33,7,0.075,200.2,241.2,2018-10-19,1561.77,1688.3999999999999,Winter,Kentucky
SO - 0001279,Distributor,WARE-NMK1003,2018-07-19,2018-10-27,2018-06-11,21,45,181,14,7,0.05,"3,264.91",5936.2,2018-10-19,39475.729999999996,41553.4,Winter,Georgia
SO - 0001280,Online,WARE-PUJ1005,2018-07-19,2018-11-11,2018-11-15,18,23,306,3,6,0.075,391.15,931.3,2018-10-19,5168.714999999999,5587.799999999999,Winter,Tennessee
SO - 0001281,In-Store,WARE-NMK1003,2018-07-19,2018-07-11,2018-11-11,7,9,125,6,4,0.05,623.9,1299.8,2018-10-19,4939.24,5199.2,Winter,Nevada
SO - 0001282,In-Store,WARE-XYS1001,2018-07-19,2018-11-14,2018-11-19,1,15,56,47,2,0.05,"2,364.30",5373.4,2018-10-19,10209.46,10746.8,Winter,California
SO - 0001283,Distributor,WARE-MKL1006,2018-07-19,2018-01-11,2018-05-11,23,38,333,26,2,0.3,"1,801.76",2224.4,2018-10-19,3114.16,4448.8,Winter,Utah
SO - 0001284,In-Store,WARE-NMK1003,2018-07-19,2018-11-17,2018-11-24,9,43,188,45,5,0.075,"1,684.18",2673.3,2018-10-20,12364.0125,13366.5,Winter,Alabama
SO - 0001285,Distributor,WARE-PUJ1005,2018-07-19,2018-10-27,2018-01-11,21,13,290,24,6,0.1,"2,559.94",3999.9,2018-10-20,21599.460000000003,23999.4,Winter,New Jersey
SO - 0001286,Online,WARE-UHY1004,2018-07-19,2018-08-11,2018-11-11,12,18,226,40,2,0.05,"3,268.93",3845.8,2018-10-20,7307.02,7691.6,Winter,California
SO - 0001287,Online,WARE-NMK1003,2018-07-19,2018-10-22,2018-10-26,13,44,127,18,2,0.15,"1,433.13",2311.5,2018-10-20,3929.5499999999997,4623.0,Winter,Indiana
SO - 0001288,In-Store,WARE-MKL1006,2018-07-19,2018-11-16,2018-11-20,8,43,354,34,3,0.15,444.88,1112.2,2018-10-20,2836.11,3336.6000000000004,Winter,Texas
SO - 0001289,Online,WARE-NMK1003,2018-07-19,2018-11-11,2018-11-17,16,21,137,35,8,0.05,588.13,1031.8,2018-10-20,7841.679999999999,8254.4,Winter,Florida
SO - 0001290,In-Store,WARE-NMK1003,2018-07-19,2018-10-26,2018-10-27,2,30,112,36,4,0.3,650.5,891.1,2018-10-20,2495.08,3564.4,Winter,Pennsylvania
SO - 0001291,In-Store,WARE-NBV1002,2018-07-19,2018-10-26,2018-02-11,9,10,81,45,4,0.1,"4,394.66",6103.7,2018-10-20,21973.32,24414.8,Winter,Texas
SO - 0001292,Online,WARE-PUJ1005,2018-07-19,2018-07-11,2018-11-16,16,48,285,17,3,0.1,"3,217.61",5547.6,2018-10-21,14978.520000000002,16642.800000000003,Winter,New York
SO - 0001293,Online,WARE-PUJ1005,2018-07-19,2018-11-14,2018-11-18,13,13,329,6,3,0.05,396.37,683.4,2018-10-21,1947.6899999999998,2050.2,Winter,Florida
SO - 0001294,In-Store,WARE-XYS1001,2018-07-19,2018-11-11,2018-12-11,11,1,42,46,6,0.15,"2,782.18",5058.5,2018-10-21,25798.35,30351.0,Winter,California
SO - 0001295,Online,WARE-MKL1006,2018-07-19,2018-10-11,2018-11-18,13,17,332,20,8,0.075,"1,217.99",2485.7,2018-10-21,18394.18,19885.6,Winter,Ohio
SO - 0001296,Wholesale,WARE-UHY1004,2018-07-19,2018-10-24,2018-10-30,28,31,229,44,8,0.075,"2,907.26",6056.8,2018-10-21,44820.32000000001,48454.4,Winter,Ohio
SO - 0001297,Distributor,WARE-PUJ1005,2018-07-19,2018-10-31,2018-01-11,21,19,327,37,8,0.1,"2,367.78",3819.0,2018-10-21,27496.8,30552.0,Winter,Pennsylvania
SO - 0001298,In-Store,WARE-PUJ1005,2018-07-19,2018-01-11,2018-06-11,4,33,278,9,6,0.1,437.64,951.4,2018-10-21,5137.5599999999995,5708.4,Winter,Maine
SO - 0001299,Wholesale,WARE-NMK1003,2018-07-19,2018-10-24,2018-10-29,28,38,121,21,6,0.2,926.28,1172.5,2018-10-21,5628.0,7035.0,Winter,Georgia
SO - 0001300,In-Store,WARE-NMK1003,2018-07-19,2018-11-16,2018-11-22,10,36,198,47,8,0.05,"1,396.55",2586.2,2018-10-21,19655.12,20689.6,Winter,Texas
SO - 0001301,Wholesale,WARE-PUJ1005,2018-07-19,2018-10-30,2018-08-11,26,10,303,14,1,0.15,194.64,234.5,2018-10-22,199.325,234.5,Winter,Missouri
SO - 0001302,In-Store,WARE-XYS1001,2018-07-19,2018-11-17,2018-11-27,1,3,57,34,2,0.075,632.08,1192.6,2018-10-22,2206.31,2385.2,Winter,Tennessee
SO - 0001303,Wholesale,WARE-PUJ1005,2018-07-19,2018-11-11,2018-11-19,28,13,292,46,6,0.15,"2,697.09",3249.5,2018-10-22,16572.45,19497.0,Winter,Oklahoma
SO - 0001304,Online,WARE-NMK1003,2018-07-19,2018-07-11,2018-11-13,15,10,158,18,7,0.3,"3,757.29",5607.9,2018-10-22,27478.709999999995,39255.299999999996,Winter,North Carolina
SO - 0001305,In-Store,WARE-NMK1003,2018-07-19,2018-07-11,2018-09-11,1,49,200,29,1,0.1,868.05,1098.8,2018-10-22,988.92,1098.8,Winter,Michigan
SO - 0001306,Distributor,WARE-XYS1001,2018-07-19,2018-05-11,2018-11-11,24,9,27,35,7,0.1,"1,394.14",1936.3,2018-10-22,12198.69,13554.1,Winter,Florida
SO - 0001307,Online,WARE-XYS1001,2018-07-19,2018-11-15,2018-11-22,15,33,21,9,7,0.1,"4,460.19",6371.7,2018-10-22,40141.71,44601.9,Winter,Maryland
SO - 0001308,In-Store,WARE-PUJ1005,2018-07-19,2018-11-16,2018-11-21,10,46,307,47,8,0.075,736.2,897.8,2018-10-22,6643.72,7182.4,Winter,Maine
SO - 0001309,Online,WARE-MKL1006,2018-07-19,2018-11-18,2018-11-25,16,14,362,9,2,0.4,586.25,837.5,2018-10-22,1005.0,1675.0,Winter,North Dakota
SO - 0001310,Online,WARE-XYS1001,2018-07-19,2018-06-11,2018-10-11,13,13,8,46,3,0.075,626.45,737.0,2018-10-22,2045.1750000000002,2211.0,Winter,Florida
SO - 0001311,In-Store,WARE-UHY1004,2018-07-19,2018-07-11,2018-11-11,5,39,241,40,6,0.05,146.53,180.9,2018-10-23,1031.13,1085.4,Winter,Indiana
SO - 0001312,In-Store,WARE-MKL1006,2018-07-19,2018-10-26,2018-02-11,5,38,351,8,4,0.05,"1,662.67",3463.9,2018-10-23,13162.82,13855.6,Winter,Ohio
SO - 0001313,In-Store,WARE-XYS1001,2018-07-19,2018-04-11,2018-07-11,7,20,45,18,4,0.075,85.02,180.9,2018-10-23,669.33,723.6,Winter,Virginia
SO - 0001314,Online,WARE-NMK1003,2018-07-19,2018-03-11,2018-09-11,13,8,142,20,5,0.075,777.2,971.5,2018-10-23,4493.1875,4857.5,Winter,Alabama
SO - 0001315,Online,WARE-NMK1003,2018-07-19,2018-11-13,2018-11-22,16,29,181,36,8,0.05,"1,310.32",2472.3,2018-10-24,18789.48,19778.4,Winter,Georgia
SO - 0001316,In-Store,WARE-MKL1006,2018-07-19,2018-05-11,2018-08-11,2,7,331,3,5,0.05,"1,025.64",2385.2,2018-10-24,11329.699999999999,11926.0,Winter,Michigan
